date;heure;RUR-SE;AUT;VITRY;NEUIL;EIFF3;AUB
;;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3
09/09/2013;6;0;1;0;n/d;n/d;0
09/09/2013;7;0;1;0;0;n/d;0
09/09/2013;8;0;1;0;0;n/d;3
09/09/2013;9;0;0;0;n/d;n/d;0
09/09/2013;10;0;0;0;0;n/d;0
09/09/2013;11;0;0;0;n/d;n/d;n/d
09/09/2013;12;0;0;0;0;n/d;n/d
09/09/2013;13;0;0;0;0;n/d;n/d
09/09/2013;14;0;0;0;0;n/d;1
09/09/2013;15;0;0;0;0;n/d;0
09/09/2013;16;0;0;0;n/d;n/d;0
09/09/2013;17;0;0;0;0;n/d;0
09/09/2013;18;0;0;0;0;n/d;0
09/09/2013;19;0;0;0;0;n/d;0
09/09/2013;20;0;0;0;0;n/d;0
09/09/2013;21;0;0;0;n/d;n/d;0
09/09/2013;22;0;0;0;0;n/d;0
09/09/2013;23;0;0;0;0;n/d;0
09/09/2013;24;0;0;0;0;n/d;0
10/09/2013;1;0;0;0;0;n/d;0
10/09/2013;2;0;0;0;0;n/d;0
10/09/2013;3;0;0;0;0;n/d;0
10/09/2013;4;0;1;0;0;n/d;0
10/09/2013;5;0;1;0;0;n/d;0
10/09/2013;6;0;2;0;0;n/d;0
10/09/2013;7;0;1;0;0;n/d;0
10/09/2013;8;0;1;0;0;n/d;0
10/09/2013;9;0;1;0;0;n/d;0
10/09/2013;10;0;1;0;0;n/d;0
10/09/2013;11;1;1;0;0;n/d;0
10/09/2013;12;2;0;0;0;n/d;0
10/09/2013;13;0;0;0;0;n/d;0
10/09/2013;14;0;0;0;0;n/d;0
10/09/2013;15;0;0;0;0;n/d;0
10/09/2013;16;0;0;0;0;n/d;0
10/09/2013;17;0;0;0;0;n/d;0
10/09/2013;18;0;0;0;0;n/d;0
10/09/2013;19;0;1;0;0;n/d;0
10/09/2013;20;0;0;0;0;n/d;0
10/09/2013;21;0;0;0;0;n/d;0
10/09/2013;22;0;1;0;1;n/d;1
10/09/2013;23;0;1;0;0;n/d;1
10/09/2013;24;0;0;0;0;n/d;0
11/09/2013;1;0;0;0;0;n/d;0
11/09/2013;2;0;0;0;n/d;n/d;0
11/09/2013;3;0;0;0;0;n/d;0
11/09/2013;4;0;0;0;0;n/d;0
11/09/2013;5;0;1;0;n/d;n/d;0
11/09/2013;6;0;1;0;0;n/d;0
11/09/2013;7;0;1;0;n/d;n/d;0
11/09/2013;8;0;1;0;0;n/d;0
11/09/2013;9;0;1;0;0;n/d;0
11/09/2013;10;0;0;0;n/d;n/d;0
11/09/2013;11;0;0;0;0;n/d;0
11/09/2013;12;0;0;0;n/d;n/d;0
11/09/2013;13;0;0;0;0;n/d;0
11/09/2013;14;0;0;0;0;n/d;0
11/09/2013;15;0;0;0;n/d;n/d;0
11/09/2013;16;0;0;0;0;n/d;0
11/09/2013;17;0;0;0;n/d;n/d;0
11/09/2013;18;0;0;0;0;n/d;0
11/09/2013;19;0;0;0;n/d;n/d;0
11/09/2013;20;0;0;0;0;n/d;0
11/09/2013;21;0;1;0;0;n/d;0
11/09/2013;22;0;1;0;n/d;n/d;0
11/09/2013;23;0;0;0;0;n/d;0
11/09/2013;24;0;0;0;0;n/d;0
12/09/2013;1;0;0;0;0;n/d;0
12/09/2013;2;0;0;0;0;n/d;0
12/09/2013;3;0;0;0;0;n/d;0
12/09/2013;4;0;0;0;0;n/d;0
12/09/2013;5;0;1;0;0;n/d;0
12/09/2013;6;0;2;0;0;n/d;0
12/09/2013;7;0;2;0;0;n/d;0
12/09/2013;8;0;2;0;0;n/d;0
12/09/2013;9;0;1;0;0;n/d;0
12/09/2013;10;0;1;0;0;n/d;0
12/09/2013;11;0;1;0;0;n/d;0
12/09/2013;12;0;0;0;0;n/d;0
12/09/2013;13;0;0;0;0;n/d;0
12/09/2013;14;0;0;0;0;n/d;0
12/09/2013;15;0;1;0;0;n/d;0
12/09/2013;16;0;0;0;0;n/d;0
12/09/2013;17;0;1;0;0;n/d;0
12/09/2013;18;0;1;0;0;n/d;0
12/09/2013;19;0;1;0;0;n/d;0
12/09/2013;20;0;1;0;0;n/d;0
12/09/2013;21;0;0;0;0;n/d;0
12/09/2013;22;0;0;0;0;n/d;0
12/09/2013;23;0;0;0;0;n/d;0
12/09/2013;24;0;0;0;0;n/d;0
13/09/2013;1;0;0;0;0;n/d;0
13/09/2013;2;0;0;0;0;n/d;0
13/09/2013;3;0;0;0;0;n/d;0
13/09/2013;4;0;1;0;0;n/d;0
13/09/2013;5;0;1;0;0;n/d;0
13/09/2013;6;0;1;0;0;n/d;0
13/09/2013;7;0;2;0;0;n/d;0
13/09/2013;8;0;2;0;0;n/d;1
13/09/2013;9;0;0;0;0;n/d;0
13/09/2013;10;0;1;0;0;n/d;0
13/09/2013;11;0;1;0;0;n/d;0
13/09/2013;12;0;0;0;0;n/d;0
13/09/2013;13;0;1;0;0;n/d;0
13/09/2013;14;0;0;0;0;n/d;0
13/09/2013;15;0;0;0;0;n/d;0
13/09/2013;16;0;0;0;0;n/d;0
13/09/2013;17;0;0;0;0;n/d;0
13/09/2013;18;0;0;0;0;n/d;0
13/09/2013;19;0;0;0;0;n/d;0
13/09/2013;20;0;0;0;0;n/d;0
13/09/2013;21;0;0;0;0;n/d;0
13/09/2013;22;0;0;0;0;n/d;0
13/09/2013;23;0;0;0;0;n/d;0
13/09/2013;24;0;0;0;0;n/d;0
14/09/2013;1;0;0;0;0;n/d;0
14/09/2013;2;0;0;0;0;n/d;0
14/09/2013;3;0;0;0;0;n/d;0
14/09/2013;4;0;0;0;0;n/d;0
14/09/2013;5;0;0;0;n/d;n/d;0
14/09/2013;6;0;0;0;0;n/d;0
14/09/2013;7;0;0;0;0;n/d;0
14/09/2013;8;0;0;0;n/d;n/d;0
14/09/2013;9;0;0;0;0;n/d;0
14/09/2013;10;0;0;0;0;n/d;0
14/09/2013;11;0;0;0;n/d;n/d;0
14/09/2013;12;0;0;0;0;n/d;0
14/09/2013;13;0;0;0;0;n/d;0
14/09/2013;14;0;0;0;n/d;n/d;0
14/09/2013;15;0;0;0;0;n/d;0
14/09/2013;16;0;0;0;0;n/d;0
14/09/2013;17;0;0;0;n/d;n/d;0
14/09/2013;18;0;0;0;n/d;n/d;0
14/09/2013;19;0;0;0;0;n/d;0
14/09/2013;20;0;0;0;n/d;n/d;0
14/09/2013;21;0;0;0;n/d;n/d;0
14/09/2013;22;0;0;0;n/d;n/d;0
14/09/2013;23;0;0;0;n/d;n/d;0
14/09/2013;24;0;0;0;n/d;n/d;0
15/09/2013;1;0;0;0;n/d;n/d;0
15/09/2013;2;0;0;0;n/d;n/d;0
15/09/2013;3;0;0;0;0;n/d;0
15/09/2013;4;0;0;0;n/d;n/d;0
15/09/2013;5;0;0;0;0;n/d;0
15/09/2013;6;0;0;0;n/d;n/d;0
15/09/2013;7;0;0;0;0;n/d;0
15/09/2013;8;0;0;0;0;n/d;0
15/09/2013;9;0;0;0;n/d;n/d;0
15/09/2013;10;0;0;0;0;n/d;0
15/09/2013;11;0;0;0;n/d;n/d;0
15/09/2013;12;0;0;0;0;n/d;0
15/09/2013;13;0;0;0;0;n/d;0
15/09/2013;14;0;0;0;n/d;n/d;0
15/09/2013;15;0;0;0;0;n/d;0
15/09/2013;16;0;0;0;0;n/d;0
15/09/2013;17;0;0;0;0;n/d;0
15/09/2013;18;0;0;0;0;n/d;0
15/09/2013;19;0;0;0;0;n/d;0
15/09/2013;20;0;0;0;0;n/d;0
15/09/2013;21;0;0;0;0;n/d;0
15/09/2013;22;0;0;0;0;n/d;0
15/09/2013;23;0;0;0;n/d;n/d;0
15/09/2013;24;0;0;0;n/d;n/d;0
16/09/2013;1;0;0;0;0;n/d;0
16/09/2013;2;0;0;0;1;n/d;0
16/09/2013;3;0;0;0;1;n/d;0
16/09/2013;4;0;0;0;1;n/d;0
16/09/2013;5;0;0;0;1;n/d;0
16/09/2013;6;0;1;0;1;n/d;0
16/09/2013;7;0;1;0;2;n/d;0
16/09/2013;8;0;1;0;2;n/d;0
16/09/2013;9;0;1;0;2;n/d;0
16/09/2013;10;0;1;0;1;n/d;0
16/09/2013;11;0;0;0;1;n/d;0
16/09/2013;12;0;0;0;2;n/d;0
16/09/2013;13;0;0;0;1;n/d;0
16/09/2013;14;0;0;0;1;n/d;0
16/09/2013;15;0;1;0;2;n/d;0
16/09/2013;16;0;0;0;1;n/d;0
16/09/2013;17;0;0;0;2;n/d;0
16/09/2013;18;0;0;0;1;n/d;1
16/09/2013;19;0;0;0;2;n/d;0
16/09/2013;20;0;0;0;1;n/d;0
16/09/2013;21;0;0;0;0;n/d;0
16/09/2013;22;0;0;0;1;n/d;0
16/09/2013;23;0;0;0;0;n/d;0
16/09/2013;24;0;0;0;1;n/d;0
17/09/2013;1;0;0;0;0;n/d;0
17/09/2013;2;0;0;0;0;n/d;0
17/09/2013;3;0;0;0;0;n/d;0
17/09/2013;4;0;0;0;0;n/d;0
17/09/2013;5;0;1;0;0;n/d;0
17/09/2013;6;0;1;0;0;n/d;0
17/09/2013;7;0;1;0;0;n/d;0
17/09/2013;8;0;1;0;1;n/d;0
17/09/2013;9;0;1;n/d;0;n/d;0
17/09/2013;10;0;1;n/d;n/d;n/d;0
17/09/2013;11;0;1;0;0;n/d;0
17/09/2013;12;0;0;0;0;n/d;0
17/09/2013;13;0;0;0;n/d;n/d;0
17/09/2013;14;0;0;0;n/d;n/d;0
17/09/2013;15;0;0;0;1;n/d;0
17/09/2013;16;0;0;0;1;n/d;0
17/09/2013;17;0;0;0;1;n/d;0
17/09/2013;18;0;0;0;0;n/d;0
17/09/2013;19;0;0;0;1;n/d;0
17/09/2013;20;0;0;0;2;n/d;0
17/09/2013;21;0;0;0;0;n/d;0
17/09/2013;22;0;0;0;1;n/d;0
17/09/2013;23;0;0;0;2;n/d;0
17/09/2013;24;0;0;0;2;n/d;0
18/09/2013;1;0;0;0;0;n/d;0
18/09/2013;2;0;0;0;0;n/d;0
18/09/2013;3;0;0;0;0;n/d;0
18/09/2013;4;0;0;0;0;n/d;0
18/09/2013;5;0;0;0;0;n/d;0
18/09/2013;6;0;0;0;0;n/d;0
18/09/2013;7;0;0;0;n/d;n/d;0
18/09/2013;8;0;0;0;0;n/d;0
18/09/2013;9;0;0;0;0;n/d;0
18/09/2013;10;0;0;0;0;n/d;0
18/09/2013;11;0;n/d;0;0;n/d;0
18/09/2013;12;0;n/d;0;0;n/d;0
18/09/2013;13;0;0;0;0;n/d;0
18/09/2013;14;0;1;0;0;n/d;0
18/09/2013;15;0;0;0;0;n/d;0
18/09/2013;16;0;0;0;0;n/d;0
18/09/2013;17;0;0;0;0;n/d;0
18/09/2013;18;0;0;0;0;n/d;0
18/09/2013;19;0;1;0;0;n/d;0
18/09/2013;20;0;1;0;0;n/d;0
18/09/2013;21;0;1;0;0;n/d;0
18/09/2013;22;0;0;0;0;n/d;0
18/09/2013;23;0;0;0;0;n/d;0
18/09/2013;24;0;0;0;n/d;n/d;0
19/09/2013;1;0;0;0;0;n/d;0
19/09/2013;2;0;0;0;0;n/d;0
19/09/2013;3;0;1;0;0;n/d;0
19/09/2013;4;0;1;0;0;n/d;0
19/09/2013;5;0;3;0;0;n/d;0
19/09/2013;6;0;3;0;0;n/d;0
19/09/2013;7;0;3;0;0;n/d;0
19/09/2013;8;0;3;0;0;n/d;0
19/09/2013;9;0;2;0;0;n/d;0
19/09/2013;10;0;2;0;0;n/d;1
19/09/2013;11;0;1;0;0;n/d;0
19/09/2013;12;0;1;0;0;n/d;0
19/09/2013;13;n/d;1;0;0;n/d;0
19/09/2013;14;0;0;0;0;n/d;0
19/09/2013;15;0;0;0;0;n/d;0
19/09/2013;16;0;0;0;0;n/d;0
19/09/2013;17;0;0;0;0;n/d;0
19/09/2013;18;0;0;0;0;n/d;0
19/09/2013;19;0;0;0;0;n/d;0
19/09/2013;20;0;0;0;0;n/d;0
19/09/2013;21;0;0;0;0;n/d;0
19/09/2013;22;0;0;0;0;n/d;0
19/09/2013;23;0;0;0;0;n/d;0
19/09/2013;24;0;0;0;0;n/d;0
20/09/2013;1;0;0;0;0;n/d;0
20/09/2013;2;0;0;0;0;n/d;n/d
20/09/2013;3;0;0;0;0;n/d;0
20/09/2013;4;0;1;0;0;n/d;0
20/09/2013;5;0;2;0;0;n/d;0
20/09/2013;6;0;2;0;0;n/d;0
20/09/2013;7;0;2;0;0;n/d;0
20/09/2013;8;0;1;0;1;n/d;0
20/09/2013;9;0;1;0;0;n/d;0
20/09/2013;10;0;1;0;0;n/d;0
20/09/2013;11;0;1;0;0;n/d;0
20/09/2013;12;0;0;0;0;n/d;0
20/09/2013;13;0;1;0;0;n/d;0
20/09/2013;14;0;1;0;0;n/d;0
20/09/2013;15;0;1;0;0;n/d;0
20/09/2013;16;0;1;0;0;n/d;0
20/09/2013;17;0;2;0;1;n/d;0
20/09/2013;18;0;3;0;2;n/d;0
20/09/2013;19;0;4;0;1;n/d;0
20/09/2013;20;0;4;0;1;n/d;0
20/09/2013;21;0;1;0;1;n/d;0
20/09/2013;22;0;1;0;0;n/d;0
20/09/2013;23;0;1;0;1;n/d;0
20/09/2013;24;0;0;0;0;n/d;0
21/09/2013;1;0;0;0;1;n/d;0
21/09/2013;2;0;2;0;1;n/d;0
21/09/2013;3;0;2;0;0;n/d;0
21/09/2013;4;0;2;0;0;n/d;0
21/09/2013;5;0;1;0;0;n/d;0
21/09/2013;6;0;2;0;1;n/d;0
21/09/2013;7;n/d;4;0;1;n/d;0
21/09/2013;8;0;2;1;1;n/d;0
21/09/2013;9;0;2;1;2;n/d;1
21/09/2013;10;0;7;2;3;n/d;1
21/09/2013;11;0;10;3;9;n/d;1
21/09/2013;12;0;7;1;8;n/d;3
21/09/2013;13;0;2;0;6;n/d;6
21/09/2013;14;0;1;0;3;n/d;2
21/09/2013;15;0;1;0;1;n/d;0
21/09/2013;16;0;1;0;1;n/d;0
21/09/2013;17;0;1;0;2;n/d;0
21/09/2013;18;0;2;0;2;n/d;0
21/09/2013;19;0;3;0;2;n/d;0
21/09/2013;20;0;3;0;2;n/d;0
21/09/2013;21;0;4;0;2;n/d;0
21/09/2013;22;0;2;0;3;n/d;0
21/09/2013;23;0;2;1;2;n/d;0
21/09/2013;24;0;2;1;4;n/d;0
22/09/2013;1;0;2;0;0;n/d;0
22/09/2013;2;0;1;0;0;n/d;0
22/09/2013;3;0;1;0;0;n/d;0
22/09/2013;4;0;1;0;0;n/d;0
22/09/2013;5;0;1;0;0;n/d;0
22/09/2013;6;0;1;0;0;n/d;0
22/09/2013;7;0;1;0;0;n/d;0
22/09/2013;8;0;1;0;0;n/d;0
22/09/2013;9;0;0;0;0;n/d;0
22/09/2013;10;0;0;0;0;n/d;0
22/09/2013;11;0;1;0;0;n/d;0
22/09/2013;12;0;1;0;0;n/d;0
22/09/2013;13;0;1;0;0;n/d;0
22/09/2013;14;0;1;0;0;n/d;0
22/09/2013;15;0;1;0;0;n/d;0
22/09/2013;16;0;1;0;0;n/d;0
22/09/2013;17;0;2;0;0;n/d;0
22/09/2013;18;0;1;0;0;n/d;0
22/09/2013;19;0;1;0;0;n/d;0
22/09/2013;20;0;0;0;0;n/d;0
22/09/2013;21;0;0;0;0;n/d;0
22/09/2013;22;0;1;0;0;n/d;0
22/09/2013;23;0;0;0;0;n/d;0
22/09/2013;24;0;0;0;0;n/d;0
23/09/2013;1;0;0;0;0;n/d;0
23/09/2013;2;0;1;0;0;n/d;0
23/09/2013;3;0;0;0;0;n/d;0
23/09/2013;4;0;0;0;0;n/d;0
23/09/2013;5;0;0;0;0;n/d;0
23/09/2013;6;0;1;0;0;n/d;0
23/09/2013;7;0;1;0;0;n/d;0
23/09/2013;8;0;1;0;0;n/d;0
23/09/2013;9;0;3;0;0;n/d;0
23/09/2013;10;0;2;0;0;n/d;0
23/09/2013;11;0;2;0;0;n/d;n/d
23/09/2013;12;0;2;0;0;n/d;n/d
23/09/2013;13;0;1;0;0;n/d;0
23/09/2013;14;0;2;0;0;n/d;0
23/09/2013;15;0;1;15;0;n/d;0
23/09/2013;16;0;1;19;0;n/d;0
23/09/2013;17;0;2;5;0;n/d;0
23/09/2013;18;0;1;0;0;n/d;0
23/09/2013;19;0;1;0;0;n/d;0
23/09/2013;20;0;1;0;0;n/d;0
23/09/2013;21;0;0;0;0;n/d;0
23/09/2013;22;0;0;0;0;n/d;0
23/09/2013;23;0;0;0;0;n/d;0
23/09/2013;24;0;0;0;0;n/d;0
24/09/2013;1;0;1;0;0;n/d;0
24/09/2013;2;0;1;0;0;n/d;0
24/09/2013;3;0;1;0;0;n/d;0
24/09/2013;4;0;3;0;0;n/d;0
24/09/2013;5;0;4;0;0;n/d;0
24/09/2013;6;0;3;0;0;n/d;0
24/09/2013;7;0;3;0;0;n/d;0
24/09/2013;8;0;3;0;0;n/d;0
24/09/2013;9;0;3;2;0;n/d;0
24/09/2013;10;0;3;3;1;n/d;0
24/09/2013;11;0;2;13;0;n/d;0
24/09/2013;12;0;3;6;0;n/d;0
24/09/2013;13;0;2;1;0;n/d;0
24/09/2013;14;0;4;0;0;n/d;0
24/09/2013;15;0;9;0;0;n/d;0
24/09/2013;16;0;17;0;0;n/d;0
24/09/2013;17;0;19;0;5;n/d;0
24/09/2013;18;0;9;2;11;n/d;0
24/09/2013;19;0;7;2;4;n/d;0
24/09/2013;20;0;6;2;3;n/d;0
24/09/2013;21;0;3;0;2;n/d;0
24/09/2013;22;0;4;0;1;n/d;0
24/09/2013;23;0;2;0;1;n/d;0
24/09/2013;24;0;1;0;0;n/d;0
25/09/2013;1;0;2;0;0;n/d;0
25/09/2013;2;0;2;0;0;n/d;0
25/09/2013;3;0;2;0;0;n/d;0
25/09/2013;4;0;3;0;0;n/d;0
25/09/2013;5;0;5;0;0;n/d;0
25/09/2013;6;0;7;1;0;n/d;1
25/09/2013;7;0;10;3;1;n/d;1
25/09/2013;8;0;7;3;2;n/d;2
25/09/2013;9;0;5;4;2;n/d;2
25/09/2013;10;0;3;2;1;n/d;0
25/09/2013;11;0;1;0;0;n/d;0
25/09/2013;12;0;2;0;0;n/d;0
25/09/2013;13;0;2;0;0;n/d;0
25/09/2013;14;0;3;0;0;n/d;0
25/09/2013;15;0;2;0;0;n/d;0
25/09/2013;16;0;2;0;0;n/d;0
25/09/2013;17;0;2;0;0;n/d;0
25/09/2013;18;0;5;0;0;n/d;0
25/09/2013;19;0;5;1;0;n/d;0
25/09/2013;20;0;4;1;0;n/d;0
25/09/2013;21;0;2;0;0;n/d;0
25/09/2013;22;0;1;0;0;n/d;0
25/09/2013;23;0;1;0;1;n/d;0
25/09/2013;24;0;1;0;0;n/d;0
26/09/2013;1;0;1;0;1;n/d;0
26/09/2013;2;0;1;0;0;n/d;0
26/09/2013;3;0;0;0;0;n/d;0
26/09/2013;4;0;1;0;0;n/d;0
26/09/2013;5;0;2;0;0;n/d;0
26/09/2013;6;0;2;0;0;n/d;0
26/09/2013;7;0;2;0;1;n/d;0
26/09/2013;8;0;3;1;2;n/d;2
26/09/2013;9;0;5;2;3;n/d;2
26/09/2013;10;0;3;19;n/d;n/d;1
26/09/2013;11;0;5;5;0;n/d;1
26/09/2013;12;1;5;3;0;n/d;1
26/09/2013;13;1;4;4;0;n/d;1
26/09/2013;14;1;4;4;0;n/d;1
26/09/2013;15;1;4;28;0;n/d;0
26/09/2013;16;2;3;3;0;n/d;0
26/09/2013;17;0;2;0;0;n/d;0
26/09/2013;18;0;2;0;0;n/d;0
26/09/2013;19;0;2;0;0;n/d;0
26/09/2013;20;0;2;2;0;n/d;0
26/09/2013;21;0;2;5;0;n/d;0
26/09/2013;22;0;2;1;0;n/d;0
26/09/2013;23;0;1;0;0;n/d;0
26/09/2013;24;0;1;0;0;n/d;0
27/09/2013;1;0;1;0;0;n/d;0
27/09/2013;2;0;1;0;0;n/d;0
27/09/2013;3;0;1;0;0;n/d;0
27/09/2013;4;0;2;0;0;n/d;0
27/09/2013;5;0;3;0;0;n/d;0
27/09/2013;6;0;3;0;0;n/d;0
27/09/2013;7;0;2;0;0;n/d;0
27/09/2013;8;0;3;3;1;n/d;0
27/09/2013;9;0;3;3;1;n/d;0
27/09/2013;10;0;3;14;2;n/d;0
27/09/2013;11;0;3;57;2;n/d;0
27/09/2013;12;0;2;49;2;n/d;0
27/09/2013;13;0;2;48;0;n/d;0
27/09/2013;14;0;2;64;1;n/d;0
27/09/2013;15;0;3;42;1;n/d;0
27/09/2013;16;0;2;17;1;n/d;0
27/09/2013;17;0;3;6;1;n/d;0
27/09/2013;18;0;4;3;1;n/d;0
27/09/2013;19;0;3;3;1;n/d;0
27/09/2013;20;0;2;2;1;n/d;0
27/09/2013;21;0;2;1;0;n/d;0
27/09/2013;22;0;2;1;1;n/d;0
27/09/2013;23;0;2;1;0;n/d;0
27/09/2013;24;0;2;1;0;n/d;0
28/09/2013;1;0;1;0;1;n/d;0
28/09/2013;2;0;1;0;0;n/d;0
28/09/2013;3;0;2;0;0;n/d;0
28/09/2013;4;0;1;0;0;n/d;0
28/09/2013;5;0;1;0;0;n/d;0
28/09/2013;6;0;5;0;0;n/d;0
28/09/2013;7;0;10;0;0;n/d;0
28/09/2013;8;0;3;0;0;n/d;0
28/09/2013;9;0;2;0;0;n/d;0
28/09/2013;10;0;2;1;0;n/d;0
28/09/2013;11;0;2;9;0;n/d;0
28/09/2013;12;0;3;4;0;n/d;0
28/09/2013;13;0;3;26;0;n/d;0
28/09/2013;14;0;2;3;0;n/d;0
28/09/2013;15;0;2;0;0;n/d;0
28/09/2013;16;0;2;0;0;n/d;0
28/09/2013;17;0;2;0;0;n/d;0
28/09/2013;18;0;2;0;0;n/d;0
28/09/2013;19;0;2;0;0;n/d;0
28/09/2013;20;0;2;0;0;n/d;0
28/09/2013;21;0;1;0;0;n/d;0
28/09/2013;22;0;1;0;0;n/d;0
28/09/2013;23;0;1;0;0;n/d;0
28/09/2013;24;0;0;0;0;n/d;0
29/09/2013;1;0;0;0;0;n/d;0
29/09/2013;2;0;0;0;0;n/d;0
29/09/2013;3;0;0;0;0;n/d;0
29/09/2013;4;0;0;0;0;n/d;0
29/09/2013;5;0;0;0;0;n/d;0
29/09/2013;6;0;1;0;0;n/d;0
29/09/2013;7;0;1;0;0;n/d;0
29/09/2013;8;0;1;0;0;n/d;0
29/09/2013;9;0;1;0;0;n/d;0
29/09/2013;10;0;1;0;0;n/d;0
29/09/2013;11;0;1;0;0;n/d;0
29/09/2013;12;0;1;0;0;n/d;0
29/09/2013;13;0;1;0;0;n/d;0
29/09/2013;14;0;1;0;0;n/d;0
29/09/2013;15;0;1;0;0;n/d;0
29/09/2013;16;0;1;0;0;n/d;0
29/09/2013;17;0;1;0;0;n/d;0
29/09/2013;18;0;1;0;0;n/d;0
29/09/2013;19;0;1;0;0;n/d;0
29/09/2013;20;0;1;0;0;n/d;0
29/09/2013;21;0;0;0;0;n/d;0
29/09/2013;22;0;0;0;0;n/d;0
29/09/2013;23;0;0;0;0;n/d;0
29/09/2013;24;0;0;0;0;n/d;0
30/09/2013;1;0;0;0;0;n/d;0
30/09/2013;2;0;1;0;0;n/d;0
30/09/2013;3;0;1;0;1;n/d;0
30/09/2013;4;0;1;0;0;n/d;0
30/09/2013;5;0;2;0;1;n/d;0
30/09/2013;6;0;3;0;8;n/d;0
30/09/2013;7;0;2;0;8;n/d;0
30/09/2013;8;0;2;0;3;n/d;0
30/09/2013;9;0;2;0;1;n/d;0
30/09/2013;10;0;2;0;1;n/d;0
30/09/2013;11;0;2;0;5;n/d;0
30/09/2013;12;0;2;0;9;n/d;3
30/09/2013;13;0;2;0;10;n/d;1
30/09/2013;14;0;1;0;5;n/d;1
30/09/2013;15;0;1;0;2;n/d;3
30/09/2013;16;0;0;0;2;n/d;1
30/09/2013;17;0;1;0;5;n/d;0
30/09/2013;18;0;1;0;8;n/d;2
30/09/2013;19;0;1;0;2;n/d;1
30/09/2013;20;0;0;0;4;n/d;0
30/09/2013;21;0;0;0;0;n/d;0
30/09/2013;22;0;0;0;0;n/d;0
30/09/2013;23;0;0;0;0;n/d;0
30/09/2013;24;0;0;0;0;n/d;0
01/10/2013;1;0;0;0;0;n/d;0
01/10/2013;2;0;0;0;0;n/d;0
01/10/2013;3;0;0;0;0;n/d;0
01/10/2013;4;0;1;0;0;n/d;0
01/10/2013;5;0;2;0;0;n/d;0
01/10/2013;6;0;1;0;0;n/d;0
01/10/2013;7;0;1;0;0;n/d;0
01/10/2013;8;0;1;0;3;n/d;0
01/10/2013;9;0;1;0;19;n/d;0
01/10/2013;10;0;2;1;n/d;n/d;0
01/10/2013;11;n/d;5;2;65;n/d;0
01/10/2013;12;0;6;1;34;n/d;0
01/10/2013;13;0;11;3;26;n/d;0
01/10/2013;14;0;7;3;19;n/d;0
01/10/2013;15;0;12;2;6;n/d;0
01/10/2013;16;0;27;2;2;n/d;0
01/10/2013;17;0;30;1;2;n/d;0
01/10/2013;18;0;6;0;1;n/d;0
01/10/2013;19;0;3;0;2;n/d;0
01/10/2013;20;0;21;0;2;n/d;0
01/10/2013;21;0;17;0;2;n/d;0
01/10/2013;22;0;4;0;13;n/d;0
01/10/2013;23;0;4;0;4;n/d;0
01/10/2013;24;0;6;0;3;n/d;0
02/10/2013;1;0;7;0;2;n/d;0
02/10/2013;2;0;6;0;1;n/d;0
02/10/2013;3;0;5;0;3;n/d;0
02/10/2013;4;0;3;0;5;n/d;0
02/10/2013;5;0;4;0;6;n/d;0
02/10/2013;6;0;3;0;8;n/d;0
02/10/2013;7;0;3;0;34;n/d;0
02/10/2013;8;0;3;1;47;n/d;0
02/10/2013;9;0;3;2;11;n/d;0
02/10/2013;10;0;n/d;1;7;n/d;0
02/10/2013;11;0;n/d;1;6;n/d;0
02/10/2013;12;0;1;0;16;n/d;0
02/10/2013;13;0;2;0;n/d;n/d;0
02/10/2013;14;0;2;0;n/d;n/d;3
02/10/2013;15;0;1;0;2;n/d;9
02/10/2013;16;0;1;0;4;n/d;0
02/10/2013;17;0;1;0;5;n/d;0
02/10/2013;18;0;1;0;3;n/d;0
02/10/2013;19;0;1;0;3;n/d;0
02/10/2013;20;0;1;0;2;n/d;0
02/10/2013;21;0;1;0;5;n/d;0
02/10/2013;22;0;3;0;3;n/d;0
02/10/2013;23;0;8;0;3;n/d;0
02/10/2013;24;0;7;0;3;n/d;0
03/10/2013;1;0;10;0;0;n/d;0
03/10/2013;2;0;22;0;0;n/d;0
03/10/2013;3;0;14;0;0;n/d;0
03/10/2013;4;0;5;0;0;n/d;0
03/10/2013;5;0;13;0;0;n/d;0
03/10/2013;6;0;23;0;0;n/d;0
03/10/2013;7;0;34;0;0;n/d;0
03/10/2013;8;0;39;0;0;n/d;0
03/10/2013;9;0;25;0;3;n/d;0
03/10/2013;10;0;6;1;17;n/d;0
03/10/2013;11;0;3;1;8;n/d;0
03/10/2013;12;0;2;0;1;n/d;5
03/10/2013;13;0;1;0;0;n/d;1
03/10/2013;14;0;1;0;1;n/d;1
03/10/2013;15;0;1;0;1;n/d;1
03/10/2013;16;0;1;0;0;n/d;1
03/10/2013;17;0;1;0;0;n/d;1
03/10/2013;18;0;1;0;0;n/d;0
03/10/2013;19;0;1;0;0;n/d;0
03/10/2013;20;0;0;0;0;n/d;11
03/10/2013;21;0;0;0;0;n/d;4
03/10/2013;22;0;0;n/d;0;n/d;0
03/10/2013;23;0;0;0;0;n/d;1
03/10/2013;24;0;0;0;0;n/d;3
04/10/2013;1;0;0;0;0;n/d;0
04/10/2013;2;0;0;0;0;n/d;n/d
04/10/2013;3;0;0;0;0;n/d;0
04/10/2013;4;0;0;0;0;n/d;0
04/10/2013;5;0;0;0;0;n/d;0
