date;heure;CO;PM25;PM10;NO2;O3
;;mg/m3;microg/m3;microg/m3;microg/m3;microg/m3
28/08/2017;13;0;18;20;21;117
28/08/2017;14;0;18;21;18;134
28/08/2017;15;0;18;23;20;132
28/08/2017;16;0;16;22;16;134
28/08/2017;17;0;17;24;23;116
28/08/2017;18;0;18;26;30;104
28/08/2017;19;0;19;23;37;88
28/08/2017;20;0;20;26;64;54
28/08/2017;21;1;24;33;98;16
28/08/2017;22;0;29;37;93;18
28/08/2017;23;0;23;31;48;54
28/08/2017;24;0;19;27;45;53
29/08/2017;1;0;18;26;30;69
29/08/2017;2;0;18;21;55;39
29/08/2017;3;0;20;26;70;13
29/08/2017;4;0;21;25;51;23
29/08/2017;5;0;20;22;60;23
29/08/2017;6;0;22;27;84;6
29/08/2017;7;0;23;35;84;7
29/08/2017;8;1;26;43;83;16
29/08/2017;9;0;23;44;70;34
29/08/2017;10;0;21;31;63;44
29/08/2017;11;0;24;30;53;72
29/08/2017;12;0;21;34;40;109
29/08/2017;13;0;21;31;32;119
29/08/2017;14;0;20;36;32;124
29/08/2017;15;0;18;32;36;128
29/08/2017;16;0;19;32;32;135
29/08/2017;17;0;19;27;43;121
29/08/2017;18;0;18;27;58;102
29/08/2017;19;0;19;27;55;83
29/08/2017;20;1;24;33;83;51
29/08/2017;21;0;26;37;93;34
29/08/2017;22;0;23;32;72;41
29/08/2017;23;1;19;30;79;30
29/08/2017;24;0;18;28;37;63
30/08/2017;1;0;18;29;26;72
30/08/2017;2;0;19;30;17;74
30/08/2017;3;0;20;27;12;77
30/08/2017;4;0;21;28;15;71
30/08/2017;5;0;23;31;19;61
30/08/2017;6;0;22;28;35;41
30/08/2017;7;0;20;28;46;32
30/08/2017;8;0;17;24;52;23
30/08/2017;9;0;16;26;43;25
30/08/2017;10;0;15;26;38;22
30/08/2017;11;0;12;23;33;28
30/08/2017;12;0;14;21;31;42
30/08/2017;13;0;17;23;34;39
30/08/2017;14;0;17;26;27;39
30/08/2017;15;0;19;24;25;40
30/08/2017;16;0;15;21;30;41
30/08/2017;17;0;16;23;24;22
30/08/2017;18;0;7;13;23;29
30/08/2017;19;0;4;2;23;38
30/08/2017;20;0;7;5;16;48
30/08/2017;21;0;3;4;11;53
30/08/2017;22;0;5;4;10;59
30/08/2017;23;0;7;2;9;66
30/08/2017;24;0;6;n/d;7;68
31/08/2017;1;0;3;4;6;65
31/08/2017;2;0;4;3;4;68
31/08/2017;3;0;5;6;5;64
31/08/2017;4;0;5;4;7;59
31/08/2017;5;0;7;6;22;43
31/08/2017;6;0;10;14;33;27
31/08/2017;7;0;11;16;42;20
31/08/2017;8;0;13;18;42;24
31/08/2017;9;0;11;20;33;36
31/08/2017;10;0;8;16;20;48
31/08/2017;11;0;9;14;14;60
31/08/2017;12;0;9;8;18;60
31/08/2017;13;0;7;9;17;60
31/08/2017;14;0;7;10;20;60
31/08/2017;15;0;7;11;21;62
31/08/2017;16;0;6;12;27;54
31/08/2017;17;0;7;9;31;51
31/08/2017;18;0;9;11;27;53
31/08/2017;19;0;10;15;38;41
31/08/2017;20;0;11;12;44;35
31/08/2017;21;0;11;12;29;48
31/08/2017;22;0;11;16;43;29
31/08/2017;23;0;10;16;40;36
31/08/2017;24;0;8;12;23;45
01/09/2017;1;0;6;7;20;45
01/09/2017;2;0;5;7;21;44
01/09/2017;3;0;5;8;28;34
01/09/2017;4;0;8;10;31;31
01/09/2017;5;0;8;8;35;22
01/09/2017;6;0;8;8;46;16
01/09/2017;7;0;7;12;54;14
01/09/2017;8;0;8;18;53;20
01/09/2017;9;0;8;19;49;27
01/09/2017;10;0;8;17;37;42
01/09/2017;11;0;7;9;21;58
01/09/2017;12;0;6;9;29;49
01/09/2017;13;0;8;14;17;63
01/09/2017;14;0;5;10;20;64
01/09/2017;15;0;7;11;18;69
01/09/2017;16;0;8;15;33;56
01/09/2017;17;0;7;13;43;47
01/09/2017;18;0;9;9;42;45
01/09/2017;19;0;8;8;34;50
01/09/2017;20;0;8;10;24;55
01/09/2017;21;0;7;8;35;51
01/09/2017;22;0;8;7;50;36
01/09/2017;23;0;9;10;65;17
01/09/2017;24;0;9;10;37;33
02/09/2017;1;0;9;10;27;29
02/09/2017;2;0;9;9;26;27
02/09/2017;3;0;7;10;19;35
02/09/2017;4;0;8;7;16;36
02/09/2017;5;0;10;10;22;31
02/09/2017;6;0;10;12;27;27
02/09/2017;7;0;11;12;28;32
02/09/2017;8;0;12;15;25;46
02/09/2017;9;0;11;17;23;54
02/09/2017;10;0;12;16;16;68
02/09/2017;11;0;12;12;13;76
02/09/2017;12;0;9;9;10;82
02/09/2017;13;0;7;10;10;82
02/09/2017;14;0;8;8;13;74
02/09/2017;15;0;8;10;10;80
02/09/2017;16;0;6;8;10;77
02/09/2017;17;0;9;10;15;75
02/09/2017;18;0;9;12;17;72
02/09/2017;19;0;9;11;25;65
02/09/2017;20;0;12;14;30;57
02/09/2017;21;0;13;14;35;48
02/09/2017;22;0;15;19;51;32
02/09/2017;23;0;16;19;70;11
02/09/2017;24;1;18;n/d;85;n/d
03/09/2017;1;0;n/d;n/d;67;16
03/09/2017;2;0;17;18;72;7
03/09/2017;3;0;18;21;74;2
03/09/2017;4;0;24;28;67;3
03/09/2017;5;0;22;24;61;4
03/09/2017;6;0;20;22;48;3
03/09/2017;7;0;19;23;41;11
03/09/2017;8;0;17;18;34;30
03/09/2017;9;0;14;15;31;40
03/09/2017;10;0;14;16;27;51
03/09/2017;11;0;12;15;23;64
03/09/2017;12;0;10;12;21;68
03/09/2017;13;0;11;13;19;78
03/09/2017;14;0;9;14;21;77
03/09/2017;15;0;10;12;21;78
03/09/2017;16;0;11;12;22;78
03/09/2017;17;0;10;11;34;64
03/09/2017;18;0;9;11;43;54
03/09/2017;19;0;10;11;42;52
03/09/2017;20;0;12;16;29;60
03/09/2017;21;0;10;14;35;48
03/09/2017;22;0;11;11;25;60
03/09/2017;23;0;11;10;21;65
03/09/2017;24;0;9;8;16;75
04/09/2017;1;0;9;10;22;65
04/09/2017;2;0;8;10;10;74
04/09/2017;3;0;8;7;10;69
04/09/2017;4;0;7;7;8;72
04/09/2017;5;0;6;8;20;64
04/09/2017;6;0;7;9;35;47
04/09/2017;7;0;8;10;60;27
04/09/2017;8;0;8;15;64;22
04/09/2017;9;0;9;15;51;31
04/09/2017;10;0;10;15;34;49
04/09/2017;11;0;11;12;20;59
04/09/2017;12;0;11;10;20;55
04/09/2017;13;0;9;8;20;58
04/09/2017;14;0;7;6;15;60
04/09/2017;15;0;7;n/d;20;55
04/09/2017;16;0;6;9;28;48
04/09/2017;17;0;7;13;35;38
04/09/2017;18;0;8;18;30;39
04/09/2017;19;0;10;14;32;35
04/09/2017;20;0;10;16;31;32
04/09/2017;21;0;10;12;23;34
04/09/2017;22;0;9;10;20;34
04/09/2017;23;0;8;9;20;32
04/09/2017;24;0;8;9;20;31
05/09/2017;1;0;6;9;15;37
05/09/2017;2;0;7;9;13;38
05/09/2017;3;0;6;8;17;31
05/09/2017;4;0;6;9;24;21
05/09/2017;5;0;5;10;27;17
05/09/2017;6;0;7;10;35;11
05/09/2017;7;0;9;10;33;11
05/09/2017;8;0;12;19;33;9
05/09/2017;9;0;10;17;25;28
05/09/2017;10;0;6;11;27;27
05/09/2017;11;0;8;7;20;31
05/09/2017;12;0;4;7;18;33
05/09/2017;13;0;6;9;21;38
05/09/2017;14;0;7;9;25;36
05/09/2017;15;0;6;14;27;34
05/09/2017;16;0;5;9;35;26
05/09/2017;17;0;5;n/d;34;26
05/09/2017;18;0;6;n/d;39;24
05/09/2017;19;0;6;13;32;30
05/09/2017;20;0;8;11;29;39
05/09/2017;21;0;9;12;18;49
05/09/2017;22;0;7;10;17;50
05/09/2017;23;0;7;9;12;53
05/09/2017;24;0;4;7;7;59
06/09/2017;1;0;1;2;4;61
06/09/2017;2;0;3;1;4;56
06/09/2017;3;0;4;6;3;56
06/09/2017;4;0;6;11;5;54
06/09/2017;5;0;6;12;16;45
06/09/2017;6;0;6;15;34;28
06/09/2017;7;0;7;23;37;26
06/09/2017;8;0;9;25;35;30
06/09/2017;9;0;10;29;24;41
06/09/2017;10;0;12;30;22;46
06/09/2017;11;0;15;29;17;56
06/09/2017;12;0;14;28;21;54
06/09/2017;13;0;12;30;18;60
06/09/2017;14;0;11;27;25;55
06/09/2017;15;0;12;28;22;54
06/09/2017;16;0;9;17;19;57
06/09/2017;17;0;10;21;26;49
06/09/2017;18;0;11;23;29;47
06/09/2017;19;0;12;23;29;44
06/09/2017;20;0;11;24;22;50
06/09/2017;21;0;13;22;23;46
06/09/2017;22;0;12;23;23;45
06/09/2017;23;0;12;23;17;46
06/09/2017;24;0;11;18;13;46
07/09/2017;1;0;10;19;10;47
07/09/2017;2;0;8;19;7;48
07/09/2017;3;0;9;18;7;48
07/09/2017;4;0;8;21;9;45
07/09/2017;5;0;9;23;22;35
07/09/2017;6;0;10;26;36;21
07/09/2017;7;0;10;27;42;18
07/09/2017;8;0;11;28;44;17
07/09/2017;9;0;13;34;36;24
07/09/2017;10;0;14;36;44;15
07/09/2017;11;0;15;30;32;27
07/09/2017;12;0;14;26;24;42
07/09/2017;13;0;14;29;20;48
07/09/2017;14;0;12;25;23;48
07/09/2017;15;0;12;23;24;46
07/09/2017;16;0;10;23;26;42
07/09/2017;17;0;12;23;26;42
07/09/2017;18;0;14;22;30;39
07/09/2017;19;0;14;24;36;34
07/09/2017;20;0;16;25;36;31
07/09/2017;21;0;17;26;37;29
07/09/2017;22;0;13;23;24;41
07/09/2017;23;0;11;21;18;40
07/09/2017;24;0;11;20;14;42
08/09/2017;1;0;10;18;13;41
08/09/2017;2;0;9;15;10;42
08/09/2017;3;0;7;15;9;42
08/09/2017;4;0;4;13;11;41
08/09/2017;5;0;7;11;21;31
08/09/2017;6;0;5;13;27;30
08/09/2017;7;0;7;15;35;23
08/09/2017;8;0;9;15;39;22
08/09/2017;9;0;7;14;34;26
08/09/2017;10;0;8;16;30;27
08/09/2017;11;0;9;9;27;32
08/09/2017;12;0;8;6;25;36
08/09/2017;13;0;6;12;27;36
08/09/2017;14;0;7;11;27;37
08/09/2017;15;0;9;12;31;34
08/09/2017;16;0;7;12;32;35
08/09/2017;17;0;7;10;38;32
08/09/2017;18;0;7;8;32;35
08/09/2017;19;0;7;7;41;28
08/09/2017;20;0;8;9;38;32
08/09/2017;21;0;7;7;30;35
08/09/2017;22;0;6;9;26;43
08/09/2017;23;0;6;7;25;48
08/09/2017;24;0;4;4;17;66
09/09/2017;1;0;2;3;14;69
09/09/2017;2;0;5;4;12;69
09/09/2017;3;0;5;4;10;63
09/09/2017;4;0;5;3;10;55
09/09/2017;5;0;4;6;11;48
09/09/2017;6;0;5;10;17;38
09/09/2017;7;0;6;7;19;35
09/09/2017;8;0;5;7;17;37
09/09/2017;9;0;4;12;15;42
09/09/2017;10;0;4;13;15;46
09/09/2017;11;0;7;12;16;47
09/09/2017;12;0;5;9;13;49
09/09/2017;13;0;8;6;14;50
09/09/2017;14;0;8;6;17;45
09/09/2017;15;0;6;9;22;44
09/09/2017;16;0;4;7;20;50
09/09/2017;17;0;7;8;23;48
09/09/2017;18;0;7;9;28;45
09/09/2017;19;0;8;11;37;35
09/09/2017;20;0;10;12;36;37
09/09/2017;21;0;11;9;39;32
09/09/2017;22;0;38;45;42;25
09/09/2017;23;0;27;33;37;29
09/09/2017;24;0;9;10;31;31
10/09/2017;1;0;6;11;28;30
10/09/2017;2;0;7;10;20;33
10/09/2017;3;0;4;8;14;34
10/09/2017;4;0;7;8;16;31
10/09/2017;5;0;5;7;10;34
10/09/2017;6;0;5;6;11;32
10/09/2017;7;0;5;7;16;26
10/09/2017;8;0;5;10;15;27
10/09/2017;9;0;8;10;16;32
10/09/2017;10;0;5;10;15;35
10/09/2017;11;0;6;10;13;44
10/09/2017;12;0;7;11;13;50
10/09/2017;13;0;7;9;13;50
10/09/2017;14;0;6;9;15;51
10/09/2017;15;0;8;8;16;48
10/09/2017;16;0;7;10;20;49
10/09/2017;17;0;8;13;24;43
10/09/2017;18;0;8;20;26;42
10/09/2017;19;0;8;18;25;44
10/09/2017;20;0;9;12;17;53
10/09/2017;21;0;7;10;14;53
10/09/2017;22;0;7;7;11;55
10/09/2017;23;0;5;7;8;53
10/09/2017;24;0;4;8;7;50
11/09/2017;1;0;3;1;6;49
11/09/2017;2;0;4;3;6;45
11/09/2017;3;0;3;3;5;55
11/09/2017;4;0;2;3;7;54
11/09/2017;5;0;4;9;17;49
11/09/2017;6;0;5;8;24;33
11/09/2017;7;0;6;9;30;32
11/09/2017;8;0;8;13;30;33
11/09/2017;9;0;8;17;21;44
11/09/2017;10;0;10;17;19;49
11/09/2017;11;0;12;19;16;54
11/09/2017;12;0;10;17;15;56
11/09/2017;13;0;9;15;18;58
11/09/2017;14;0;8;18;19;56
11/09/2017;15;0;6;13;20;56
11/09/2017;16;0;7;10;23;53
11/09/2017;17;0;9;13;22;53
11/09/2017;18;0;7;15;30;46
11/09/2017;19;0;8;12;23;50
11/09/2017;20;0;6;10;19;51
11/09/2017;21;0;7;6;15;49
11/09/2017;22;0;7;9;15;46
11/09/2017;23;0;6;11;14;44
11/09/2017;24;0;6;8;10;47
12/09/2017;1;0;4;11;7;49
12/09/2017;2;0;5;10;6;49
12/09/2017;3;0;5;11;7;48
12/09/2017;4;0;5;12;8;45
12/09/2017;5;0;5;12;17;36
12/09/2017;6;0;7;17;33;23
12/09/2017;7;0;8;15;41;19
12/09/2017;8;0;11;23;42;21
12/09/2017;9;0;11;24;35;27
12/09/2017;10;0;9;22;29;33
12/09/2017;11;0;9;19;21;45
12/09/2017;12;0;11;16;21;47
12/09/2017;13;0;10;21;21;51
12/09/2017;14;0;8;17;19;55
12/09/2017;15;0;8;15;22;50
12/09/2017;16;0;7;14;26;47
12/09/2017;17;0;7;13;30;45
12/09/2017;18;0;10;14;44;29
12/09/2017;19;0;12;17;55;20
12/09/2017;20;0;12;14;39;30
12/09/2017;21;0;7;10;28;36
12/09/2017;22;0;7;12;20;42
12/09/2017;23;0;7;11;13;54
12/09/2017;24;0;6;11;7;60
13/09/2017;1;0;5;9;5;63
13/09/2017;2;0;5;8;4;62
13/09/2017;3;0;2;7;4;59
13/09/2017;4;0;3;4;6;51
13/09/2017;5;0;3;n/d;14;38
13/09/2017;6;0;3;n/d;25;23
13/09/2017;7;0;5;5;24;25
13/09/2017;8;0;7;7;26;37
13/09/2017;9;0;6;17;27;33
13/09/2017;10;0;9;17;28;33
13/09/2017;11;0;9;17;26;38
13/09/2017;12;0;10;12;31;35
13/09/2017;13;0;9;15;35;29
13/09/2017;14;0;7;9;30;36
13/09/2017;15;0;6;9;36;30
13/09/2017;16;0;5;n/d;34;33
13/09/2017;17;0;5;n/d;35;39
13/09/2017;18;0;8;n/d;37;41
13/09/2017;19;0;9;n/d;53;23
13/09/2017;20;0;9;n/d;52;21
13/09/2017;21;0;5;n/d;34;33
13/09/2017;22;0;6;n/d;22;47
13/09/2017;23;0;1;n/d;16;51
13/09/2017;24;0;1;n/d;13;53
14/09/2017;1;0;1;n/d;9;54
14/09/2017;2;0;2;n/d;8;53
14/09/2017;3;0;5;n/d;7;51
14/09/2017;4;0;4;n/d;8;53
14/09/2017;5;0;3;n/d;19;43
14/09/2017;6;0;3;n/d;28;35
14/09/2017;7;0;4;n/d;33;36
14/09/2017;8;0;5;5;33;36
14/09/2017;9;0;7;10;24;47
14/09/2017;10;0;5;8;20;52
14/09/2017;11;0;7;9;18;53
14/09/2017;12;0;7;8;15;56
14/09/2017;13;0;7;11;20;52
14/09/2017;14;0;8;14;23;48
14/09/2017;15;0;6;18;26;46
14/09/2017;16;0;6;11;26;47
14/09/2017;17;0;7;9;35;38
14/09/2017;18;0;8;8;37;35
14/09/2017;19;0;10;16;49;22
14/09/2017;20;0;10;14;46;22
14/09/2017;21;0;9;12;38;29
14/09/2017;22;0;8;10;28;33
14/09/2017;23;0;7;7;23;37
14/09/2017;24;0;6;8;22;36
15/09/2017;1;0;4;8;15;42
15/09/2017;2;0;4;8;11;45
15/09/2017;3;0;2;8;11;40
15/09/2017;4;0;4;9;10;40
15/09/2017;5;0;5;9;22;28
15/09/2017;6;0;5;8;42;14
15/09/2017;7;0;6;10;48;14
15/09/2017;8;0;8;14;44;20
15/09/2017;9;0;7;13;30;31
15/09/2017;10;0;10;12;23;38
15/09/2017;11;0;10;11;18;50
15/09/2017;12;0;9;14;19;54
15/09/2017;13;0;7;12;23;57
15/09/2017;14;0;5;7;17;65
15/09/2017;15;0;6;6;21;63
15/09/2017;16;0;6;6;32;52
15/09/2017;17;0;n/d;10;24;57
15/09/2017;18;0;n/d;9;34;48
15/09/2017;19;0;n/d;7;54;30
15/09/2017;20;0;n/d;12;42;35
15/09/2017;21;0;n/d;13;56;22
15/09/2017;22;0;n/d;13;42;33
15/09/2017;23;0;n/d;8;37;33
15/09/2017;24;0;n/d;7;37;31
16/09/2017;1;0;n/d;6;41;23
16/09/2017;2;0;n/d;7;35;27
16/09/2017;3;0;n/d;8;27;34
16/09/2017;4;0;n/d;7;27;34
16/09/2017;5;0;n/d;5;33;29
16/09/2017;6;0;n/d;5;35;27
16/09/2017;7;0;n/d;7;39;25
16/09/2017;8;0;n/d;9;36;30
16/09/2017;9;0;n/d;10;37;35
16/09/2017;10;0;n/d;10;28;40
16/09/2017;11;0;n/d;10;24;51
16/09/2017;12;0;n/d;8;19;59
16/09/2017;13;0;n/d;11;24;55
16/09/2017;14;0;n/d;8;21;60
16/09/2017;15;0;n/d;10;20;65
16/09/2017;16;0;n/d;6;19;66
16/09/2017;17;0;n/d;7;35;46
16/09/2017;18;0;n/d;8;42;41
16/09/2017;19;0;n/d;10;52;26
16/09/2017;20;0;n/d;14;59;16
16/09/2017;21;0;n/d;12;51;23
16/09/2017;22;0;n/d;12;47;29
16/09/2017;23;0;n/d;9;71;6
16/09/2017;24;0;n/d;16;65;4
17/09/2017;1;0;n/d;17;51;8
17/09/2017;2;0;n/d;15;47;9
17/09/2017;3;0;n/d;n/d;43;7
17/09/2017;4;0;n/d;14;43;4
17/09/2017;5;0;n/d;11;31;13
17/09/2017;6;0;n/d;9;38;3
17/09/2017;7;0;n/d;13;32;8
17/09/2017;8;0;n/d;12;33;11
17/09/2017;9;0;n/d;11;27;23
17/09/2017;10;0;n/d;12;22;41
17/09/2017;11;0;n/d;9;19;53
17/09/2017;12;0;n/d;5;20;57
17/09/2017;13;0;n/d;7;21;59
17/09/2017;14;0;n/d;9;26;49
17/09/2017;15;0;n/d;11;28;50
17/09/2017;16;0;n/d;10;38;47
17/09/2017;17;0;n/d;6;40;41
17/09/2017;18;0;n/d;7;58;25
17/09/2017;19;0;n/d;9;81;8
17/09/2017;20;0;n/d;11;73;9
17/09/2017;21;0;n/d;16;66;9
17/09/2017;22;0;n/d;15;56;13
17/09/2017;23;0;n/d;11;55;8
17/09/2017;24;0;n/d;11;52;10
18/09/2017;1;0;n/d;10;41;17
18/09/2017;2;0;n/d;9;30;25
18/09/2017;3;0;n/d;9;27;24
18/09/2017;4;0;n/d;11;29;24
18/09/2017;5;0;n/d;10;39;13
18/09/2017;6;0;n/d;9;53;4
18/09/2017;7;0;n/d;17;60;6
18/09/2017;8;0;n/d;21;60;11
18/09/2017;9;0;n/d;24;50;21
18/09/2017;10;0;n/d;18;34;34
18/09/2017;11;0;n/d;14;25;42
18/09/2017;12;0;n/d;13;23;49
18/09/2017;13;0;n/d;n/d;28;53
18/09/2017;14;0;n/d;n/d;35;47
18/09/2017;15;0;n/d;n/d;45;35
18/09/2017;16;0;n/d;n/d;38;40
18/09/2017;17;0;n/d;n/d;37;39
18/09/2017;18;0;n/d;n/d;44;35
18/09/2017;19;0;n/d;n/d;67;17
18/09/2017;20;0;n/d;n/d;74;9
18/09/2017;21;0;n/d;n/d;68;10
18/09/2017;22;0;n/d;n/d;61;14
18/09/2017;23;0;n/d;n/d;37;29
18/09/2017;24;0;n/d;n/d;23;40
19/09/2017;1;0;n/d;n/d;19;40
19/09/2017;2;0;n/d;n/d;14;40
19/09/2017;3;0;n/d;n/d;13;45
19/09/2017;4;0;n/d;n/d;12;48
19/09/2017;5;0;n/d;n/d;24;37
19/09/2017;6;0;n/d;n/d;51;14
19/09/2017;7;0;n/d;n/d;64;13
19/09/2017;8;0;n/d;n/d;60;25
19/09/2017;9;0;n/d;n/d;60;22
19/09/2017;10;0;n/d;n/d;48;34
19/09/2017;11;0;n/d;n/d;34;45
19/09/2017;12;0;n/d;n/d;23;48
19/09/2017;13;0;n/d;n/d;25;49
19/09/2017;14;0;n/d;n/d;19;61
19/09/2017;15;0;n/d;n/d;17;64
19/09/2017;16;0;n/d;n/d;20;61
19/09/2017;17;0;n/d;n/d;22;57
19/09/2017;18;0;n/d;n/d;32;42
19/09/2017;19;0;n/d;n/d;48;31
19/09/2017;20;0;n/d;n/d;45;36
19/09/2017;21;0;n/d;n/d;43;32
19/09/2017;22;0;n/d;n/d;44;26
19/09/2017;23;0;n/d;n/d;38;31
19/09/2017;24;0;n/d;n/d;32;35
20/09/2017;1;0;n/d;n/d;41;21
20/09/2017;2;0;n/d;n/d;36;23
20/09/2017;3;0;n/d;n/d;42;11
20/09/2017;4;0;n/d;n/d;45;10
20/09/2017;5;0;n/d;n/d;58;2
20/09/2017;6;0;n/d;n/d;71;2
20/09/2017;7;1;n/d;n/d;80;3
20/09/2017;8;0;n/d;n/d;75;9
20/09/2017;9;0;n/d;n/d;66;16
20/09/2017;10;0;n/d;n/d;57;24
20/09/2017;11;0;n/d;n/d;42;39
20/09/2017;12;0;n/d;n/d;31;49
20/09/2017;13;0;n/d;n/d;31;49
20/09/2017;14;0;n/d;n/d;29;55
20/09/2017;15;0;n/d;n/d;40;45
20/09/2017;16;0;10;19;49;36
20/09/2017;17;0;8;16;34;48
20/09/2017;18;0;9;14;48;35
20/09/2017;19;1;11;17;81;8
20/09/2017;20;0;14;21;91;3
20/09/2017;21;1;15;24;82;2
20/09/2017;22;1;20;27;75;3
20/09/2017;23;0;18;25;71;3
20/09/2017;24;0;17;23;66;4
21/09/2017;1;0;17;21;60;4
21/09/2017;2;0;15;18;50;8
21/09/2017;3;0;12;15;41;13
21/09/2017;4;0;12;14;43;6
21/09/2017;5;0;11;16;50;3
21/09/2017;6;0;11;18;56;2
21/09/2017;7;0;14;30;59;4
21/09/2017;8;0;19;45;58;7
21/09/2017;9;0;18;43;58;13
21/09/2017;10;0;34;45;59;17
21/09/2017;11;0;19;39;45;36
21/09/2017;12;0;11;23;34;56
21/09/2017;13;0;10;17;35;59
21/09/2017;14;0;9;22;32;68
21/09/2017;15;0;8;22;32;71
21/09/2017;16;0;7;14;33;74
21/09/2017;17;0;7;10;44;66
21/09/2017;18;0;7;13;72;40
21/09/2017;19;0;12;15;96;16
21/09/2017;20;1;21;28;113;4
21/09/2017;21;1;23;32;113;4
21/09/2017;22;1;22;30;115;1
21/09/2017;23;1;22;33;113;2
21/09/2017;24;1;23;38;111;2
22/09/2017;1;1;24;40;91;2
22/09/2017;2;0;19;29;59;16
22/09/2017;3;0;14;19;42;21
22/09/2017;4;0;13;18;35;26
22/09/2017;5;0;11;16;41;20
22/09/2017;6;0;10;16;53;8
22/09/2017;7;0;11;17;55;9
22/09/2017;8;0;7;16;58;11
22/09/2017;9;0;9;18;55;21
22/09/2017;10;0;10;15;46;31
22/09/2017;11;0;10;14;39;36
22/09/2017;12;0;11;17;31;41
22/09/2017;13;0;10;15;24;52
22/09/2017;14;0;8;9;19;65
22/09/2017;15;0;8;12;17;68
22/09/2017;16;0;9;15;21;68
22/09/2017;17;0;9;12;18;68
22/09/2017;18;0;10;14;28;55
22/09/2017;19;0;13;16;57;28
22/09/2017;20;0;15;25;82;9
22/09/2017;21;0;21;31;82;8
22/09/2017;22;0;18;24;68;16
22/09/2017;23;0;12;19;44;29
22/09/2017;24;0;11;16;44;28
23/09/2017;1;0;11;13;43;28
23/09/2017;2;0;12;14;40;29
23/09/2017;3;0;11;13;31;33
23/09/2017;4;0;15;16;42;21
23/09/2017;5;0;15;19;46;18
23/09/2017;6;0;15;19;45;18
23/09/2017;7;0;16;21;57;7
23/09/2017;8;0;21;29;63;9
23/09/2017;9;0;26;31;60;15
23/09/2017;10;0;20;28;41;40
23/09/2017;11;0;14;24;27;57
23/09/2017;12;0;16;21;21;68
23/09/2017;13;0;16;18;24;70
23/09/2017;14;0;11;14;22;78
23/09/2017;15;0;10;11;22;81
23/09/2017;16;0;8;11;19;82
23/09/2017;17;0;7;12;25;74
23/09/2017;18;0;9;13;36;58
23/09/2017;19;0;13;17;59;36
23/09/2017;20;1;18;24;88;10
23/09/2017;21;1;26;33;100;3
23/09/2017;22;0;27;34;93;5
23/09/2017;23;0;22;28;69;14
23/09/2017;24;0;19;25;63;16
24/09/2017;1;0;20;24;78;8
24/09/2017;2;0;18;25;73;8
24/09/2017;3;0;17;20;51;22
24/09/2017;4;0;17;20;46;23
24/09/2017;5;0;15;21;48;18
24/09/2017;6;0;16;20;59;6
24/09/2017;7;0;19;20;52;13
24/09/2017;8;0;19;21;38;27
24/09/2017;9;0;21;23;36;33
24/09/2017;10;0;22;27;45;33
24/09/2017;11;0;25;33;39;50
24/09/2017;12;0;19;25;26;70
24/09/2017;13;0;14;20;15;86
24/09/2017;14;0;12;15;19;87
24/09/2017;15;0;12;14;21;94
24/09/2017;16;0;11;12;21;84
24/09/2017;17;0;9;10;28;81
24/09/2017;18;0;11;17;37;68
24/09/2017;19;0;16;21;62;39
24/09/2017;20;0;19;24;55;44
24/09/2017;21;0;16;20;54;44
24/09/2017;22;0;14;15;45;48
24/09/2017;23;0;14;16;34;54
24/09/2017;24;0;13;17;26;62
25/09/2017;1;0;12;15;17;69
25/09/2017;2;0;12;14;15;68
25/09/2017;3;0;12;13;13;66
25/09/2017;4;0;13;16;17;56
25/09/2017;5;0;13;14;30;45
25/09/2017;6;0;13;17;54;24
25/09/2017;7;0;15;20;67;15
25/09/2017;8;0;17;31;72;14
25/09/2017;9;0;16;40;55;26
25/09/2017;10;0;15;37;51;27
25/09/2017;11;0;19;39;55;25
25/09/2017;12;0;20;35;50;35
25/09/2017;13;0;21;37;54;33
25/09/2017;14;0;n/d;32;56;34
25/09/2017;15;0;n/d;31;60;26
25/09/2017;16;0;n/d;32;49;32
25/09/2017;17;0;n/d;26;49;33
25/09/2017;18;0;n/d;26;52;30
25/09/2017;19;0;n/d;24;52;25
25/09/2017;20;0;n/d;25;52;22
25/09/2017;21;0;n/d;26;61;14
25/09/2017;22;0;n/d;27;39;28
25/09/2017;23;0;n/d;23;40;22
25/09/2017;24;0;n/d;24;34;26
26/09/2017;1;0;n/d;24;24;48
26/09/2017;2;0;n/d;19;11;74
26/09/2017;3;0;n/d;10;9;81
26/09/2017;4;0;n/d;10;16;70
26/09/2017;5;0;n/d;16;32;57
26/09/2017;6;0;n/d;19;45;46
26/09/2017;7;0;n/d;19;77;17
26/09/2017;8;0;n/d;27;60;38
26/09/2017;9;0;n/d;27;67;33
26/09/2017;10;0;n/d;22;66;35
26/09/2017;11;0;18;28;70;31
26/09/2017;12;0;17;30;58;45
26/09/2017;13;0;13;28;50;55
26/09/2017;14;0;15;29;52;56
26/09/2017;15;0;13;25;39;67
26/09/2017;16;0;11;21;43;63
26/09/2017;17;0;10;22;59;47
26/09/2017;18;0;9;17;61;43
26/09/2017;19;0;11;16;66;32
26/09/2017;20;0;13;19;83;15
26/09/2017;21;0;14;20;85;12
26/09/2017;22;1;15;20;95;2
26/09/2017;23;0;13;22;75;10
26/09/2017;24;0;14;21;49;29
27/09/2017;1;0;13;19;67;8
27/09/2017;2;1;17;21;70;2
27/09/2017;3;0;18;24;59;4
